,pn,Hospital name,Street address,City,State,Zip code,"Hospital system or, if independent, IPPS/CAH",Is_hospital_a_critical_access_hospital,"Hospital Compare 5-star rating (October 2018, NA=Not Available)",Number of outpatient services,Total private allowed amount for outpatient services ($ millions),Simulated Medicare allowed amount for outpatient services ($ millions),Relative price for outpatient services,Standardized price per outpatient service,Number of inpatient stays,Total private allowed amount for inpatient services ($ millions),Simulated Medicare allowed amount for inpatient services ($ millions),Relative price for inpatient services,Standardized price per inpatient stay,Total private allowed amount for inpatient and outpatient services ($ millions),Simulated Medicare allowed amount for inpatient and outpatient services ($ millions),Relative price for professional inpatient and outpatient services,Relative price for inpatient facility services,Relative_price_for_outpatient_facility_services,Relative price for inpatient and outpatient services,Total private allowed amount for facility inpatient and outpatient services ($ millions),Simulated Medicare allowed amount for facility inpatient and outpatient services ($ millions),Total private allowed amount for professional inpatient and outpatient services ($ millions),Simulated Medicare allowed amount for professional inpatient and outpatient services ($ millions),ZTCA,year,ccr_wtd,ccr_min,ccr_max,beds_adultped_wtd,beds_adultped_min,beds_adultped_max,beds_totadultped_wtd,beds_totadultped_min,beds_totadultped_max,icu_beds_wtd,icu_beds_min,icu_beds_max,ccu_beds_wtd,ccu_beds_min,ccu_beds_max,bicu_beds_wtd,bicu_beds_min,bicu_beds_max,sicu_beds_wtd,sicu_beds_min,sicu_beds_max,othspec_beds_wtd,othspec_beds_min,othspec_beds_max,beds_total_wtd,beds_total_min,beds_total_max,availbeddays_adultped,ipbeddays_adultped,ipdischarges_adultped,income,totcost,margin,uccare_chg_harmonized,uccare_cost_harmonized,netpatrev,othinc,opexp,othexp,donations,invinc,iphosprev,ipgenrev,ipicrev,iprcrev,ipancrev,ipoprev,iptotrev,opancrev,opoprev,optotrev,tottotrev,totinitchcare,ppaychcare,nonmcbaddebt,costuccare_v2010,chguccare,nreports,nfmt96,nfmt10,nno_uncomp,frac_year_covered,covg_begin_dt,covg_end_dt,flag_short,flag_long,Median_Household_Income,Mean_Household_Income,number_of_hospitals_in_the_zcta,number_of_hospitals_in_25_miles
2041,360056,"Mercy Hospital Of
Hamilton/Fairfield",3000 Mack Road,Fairfield,OH,45014,Mercy Health,0,3.0,752.0,1.92,0.72,267% ,$248.62,68.0,1.21,0.58,209% ,"$15,090",3.13,1.3,148% ,221%,303%,241% ,2.74,1.04,0.38,0.26,45014,2018.0,0.184443,0.184443,0.184443,163.0,163.0,163.0,163.0,163.0,163.0,18.0,18.0,18.0,18.0,18.0,18.0,,,,,,,,,,199.0,199.0,199.0,59495.0,38080.0,12981.0,276504928.0,237438384.0,0.14128697,44005352.0,8116479.0,272759632.0,3745300.0,237438390.0,0.0,0.0,57822.0,90544267.0,99160629.0,73863343.0,173023972.0,369892984.0,31993329.0,582188542.0,503478107.0,77377469.0,580871904.0,1163060446.0,20596606.0,21760.0,23430505.0,9776870.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,60523,76705,1,1
2042,360058,"Mercer County Community
Hospital",800 West Main Street,Coldwater,OH,45828,"The Ohio State
University Wexner",0,4.0,26.0,0.03,0.01,365% ,$313.08,,,,,,,,,,428%,,,,,,45828,2018.0,0.432954877,0.41323699999999997,0.43940799999999997,37.0,37.0,37.0,37.0,37.0,37.0,5.0,5.0,5.0,,,,,,,,,,,,,42.0,42.0,42.0,13504.9998,4658.479383,2273.397226,60695997.01,68381435.68,-0.12662184,4002197.828,1738933.4319999998,59193545.09,1502451.417,68381436.68,0.0,1008403.0129999999,-579175.7719,8399542.752,8399542.752,1587614.209,9987156.961000001,21741062.02,2181236.529,33909455.51,63578519.85,20234098.59,86016143.31,119925598.8,794556.0704,14098.43825,3221740.1960000005,1876457.8059999999,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,63636,74458,1,1
2043,360059,Metrohealth Medical Center,2500 Metrohealth Drive,Cleveland,OH,44109,"The Metrohealth
System",0,2.0,96.0,0.11,0.05,231% ,$206.03,,,,,,,,,,260%,,,,,,44109,2018.0,0.283911,0.283911,0.283911,400.0,400.0,400.0,400.0,400.0,400.0,28.0,28.0,28.0,34.0,34.0,34.0,66.0,66.0,66.0,,,,,,,528.0,528.0,528.0,146025.0,73457.0,20738.0,1203784576.0,1235140352.0,-0.026047663999999998,137196544.0,38951608.0,1022382984.0,181401574.0,1235140402.0,0.0,0.0,1981688.0,151992613.0,191066209.0,131552700.0,322618909.0,521124484.0,84778527.0,1144860138.0,730689096.0,954289378.0,2241009117.0,3385869255.0,110844978.0,0.0,26351574.0,44226976.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,33267,46470,1,1
2044,360064,St. Elizabeth Health Center,1044 Belmont Avenue,Youngstown,OH,44501,Mercy Health,0,2.0,25.0,0.05,0.02,203% ,$171.23,,,,,,,,,,216%,,,,,,44501,2018.0,0.187625,0.187625,0.187625,251.0,251.0,251.0,251.0,251.0,251.0,20.0,20.0,20.0,9.0,9.0,9.0,,,,20.0,20.0,20.0,,,,300.0,300.0,300.0,91583.0,61674.0,16804.0,371472832.0,357491488.0,0.037637595,51870668.0,9732234.0,360062905.0,11409932.0,357491473.0,0.0,0.0,0.0,113041524.0,141361724.0,74358854.0,215720578.0,625687494.0,52310040.0,893828177.0,675026420.0,102784349.0,779359885.0,1673188062.0,27709105.0,118130.0,24279693.0,12002343.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,,,1,1
2045,360065,Fisher-Titus Medical Center,272 Benedict Avenue,Norwalk,OH,44857,"Fisher Titus Medical
Center",0,4.0,474.0,0.96,0.34,284% ,$256.25,,,,,,,,,,319%,,,,,,44857,2018.0,0.370829,0.370829,0.370829,68.0,68.0,68.0,68.0,68.0,68.0,10.0,10.0,10.0,,,,,,,,,,,,,78.0,78.0,78.0,24820.0,8279.0,3456.0,145222432.0,139856416.0,0.036950324,11719535.0,4345943.5,135451931.0,9770494.0,130230157.0,9626265.0,15000.0,4940700.0,11327472.0,18101447.0,1764513.0,19865960.0,46748325.0,4090924.0,73993177.0,174549076.0,23624628.0,221592308.0,295585485.0,2694905.0,1511.0,9026141.0,5581614.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,51004,65949,1,1
2046,360066,St. Ritas Medical Center Llc,730 West Market Street,Lima,OH,45801,Mercy Health,0,5.0,157.0,0.38,0.1,384% ,$340.07,29.0,0.64,0.32,202% ,"$14,738",1.02,0.42,128% ,216%,436%,246% ,0.94,0.36,0.08,0.06,45801,2018.0,0.16869800000000001,0.16869800000000001,0.16869800000000001,281.0,281.0,281.0,281.0,281.0,281.0,18.0,18.0,18.0,12.0,12.0,12.0,,,,,,,,,,311.0,311.0,311.0,102565.0,60742.0,17155.0,441574592.0,382451104.0,0.13389242,64321904.0,10850977.0,442449739.0,-875136.0,382451116.0,-5.0,0.0,0.0,156765308.0,174686806.0,29658919.0,204345725.0,750809023.0,25712296.0,985031353.0,903899918.0,53739461.0,970980331.0,1956011684.0,27466691.0,122171.0,36977383.0,14539079.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,43037,54724,1,1
2047,360068,The Toledo Hospital,"2142 North Cove
Boulevard",Toledo,OH,43606,"ProMedica Health
System",0,5.0,594.0,0.64,0.31,209% ,$187.68,76.0,1.05,0.67,158% ,"$12,401",1.69,0.97,118% ,165%,231% ,174% ,1.51,0.82,0.18,0.15,43606,2018.0,0.16795,0.16795,0.16795,585.0,585.0,585.0,585.0,585.0,585.0,36.0,36.0,36.0,15.0,15.0,15.0,75.0,75.0,75.0,27.0,27.0,27.0,,,,738.0,738.0,738.0,171251.0,107897.0,29429.0,-202166016.0,838479296.0,5.1474791,72351848.0,12151493.0,854038302.0,-1056204313.0,838479288.0,0.0,0.0,23545593.0,510316482.0,540454548.0,369155955.0,909610503.0,1394958004.0,0.0,2304568507.0,147974925.0,1581362172.0,1729337097.0,4033905604.0,20257019.0,0.0,52094830.0,13574611.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,44971,71347,1,1
2048,360070,Mercy Medical Center,1320 Mercy Drive Nw,Canton,OH,44708,"Sisters of Charity
Health System",0,4.0,72.0,0.08,0.04,174% ,$144.80,22.0,0.26,0.2,128% ,"$9,822",0.33,0.24,95% ,138%,183%,136% ,0.29,0.2,0.04,0.05,44708,2018.0,0.280224,0.280224,0.280224,257.0,257.0,257.0,257.0,257.0,257.0,36.0,36.0,36.0,16.0,16.0,16.0,8.0,8.0,8.0,,,,,,,317.0,317.0,317.0,93805.0,52795.0,15665.0,341507968.0,344118656.0,-0.007644589,20357130.0,5704556.5,330098201.0,11409777.0,344118661.0,0.0,1466436.0,49795.0,47019789.0,52332467.0,23689795.0,76022262.0,271755050.0,24153221.0,371930533.0,0.0,495638222.0,511251990.0,883182523.0,7733916.0,51654.0,12674868.0,8243777.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,55645,75099,1,1
2049,360071,Van Wert County Hospital,"1250 S Washington
Street",Van Wert,OH,45891,Mercy Health,0,3.0,54.0,0.09,0.03,294% ,$277.26,,,,,,,,,,345%,,,,,,45891,2018.0,0.490446,0.490446,0.490446,56.0,56.0,56.0,56.0,56.0,56.0,5.0,5.0,5.0,,,,,,,,,,,,,61.0,61.0,61.0,20440.0,2109.0,1023.0,46624720.0,49278236.0,-0.056912214,2319765.0,1137719.5,42902461.0,3722260.0,49278237.0,0.0,0.0,3637913.0,6326739.0,6326739.0,1238380.0,7565119.0,11958189.0,1196155.0,21128081.0,57185974.0,10886612.0,70416956.0,91545037.0,276432.0,0.0,2043333.0,1273563.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,49746,62405,1,1
2050,360072,Fairfield Medical Center,401 North Ewing Street,Lancaster,OH,43130,"Fairfield Medical
Center",0,3.0,210.0,0.45,0.17,264% ,$247.36,,,,,,,,,,305%,,,,,,43130,2018.0,0.301032,0.301032,0.301032,193.0,193.0,193.0,193.0,193.0,193.0,20.0,20.0,20.0,,,,,,,,,,,,,213.0,213.0,213.0,70445.0,37709.0,12174.0,274432928.0,299710048.0,-0.09210673,11710277.0,3525168.0,274455807.0,-22874.0,272749361.0,26960689.0,-132629.0,-2739637.0,56484140.0,56484140.0,13880225.0,70364365.0,237596520.0,0.0,307960885.0,382089550.0,84413758.0,466503308.0,774464193.0,6123100.0,0.0,5587177.0,5373108.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,52934,66331,1,1
2051,360074,Flower Hospital,5200 Harroun Road,Sylvania,OH,43560,"ProMedica Health
System",0,3.0,182.0,0.26,0.11,238% ,$220.59,29.0,0.43,0.23,188% ,"$13,416",0.68,0.34,118% ,204%,263%,204% ,0.61,0.28,0.07,0.06,43560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88548,117737,1,1
2052,360075,Uh Regional Hospitals,27100 Chardon Road,"Richmond
Heights",OH,44143,University Hospitals,0,4.0,34.0,0.07,0.02,275% ,$276.53,,,,,,,,,,325%,,,,,,44143,2018.0,0.227562,0.227562,0.227562,84.0,84.0,84.0,84.0,84.0,84.0,17.0,17.0,17.0,,,,,,,,,,,,,101.0,101.0,101.0,30660.0,13869.0,4533.0,115032160.0,114987432.0,0.00038883,14693740.0,3343736.75,110594512.0,4437650.0,114987435.0,0.0,0.0,0.0,28645624.0,28645624.0,10910365.0,39555989.0,78863963.0,12169586.0,130589937.0,205111218.0,76264665.0,283975576.0,414565513.0,13387425.0,0.0,1306315.0,7097696.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,63292,90648,1,1
2053,360076,Atrium Medical Center,"One Medical Center
Drive",Franklin,OH,45005,Premier Health,0,4.0,372.0,0.76,0.28,268% ,$247.37,25.0,0.4,0.17,234% ,"$17,792",1.17,0.46,144% ,258%,298%,255% ,1.04,0.37,0.13,0.09,45005,2018.0,0.208986,0.208986,0.208986,160.0,160.0,160.0,160.0,160.0,160.0,16.0,16.0,16.0,41.0,41.0,41.0,,,,,,,,,,217.0,217.0,217.0,58400.0,19160.0,7653.0,226462464.0,216974000.0,0.041898616,29720932.0,6211258.5,219975043.0,6487426.0,216974003.0,0.0,0.0,0.0,82695767.0,106537769.0,59944658.0,166482427.0,293180201.0,0.0,459662628.0,432909891.0,23437425.0,456347316.0,916009944.0,8852197.0,19099.0,20887834.0,6653313.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,60547,77046,1,1
2054,360077,Fairview Hospital,18101 Lorain Avenue,Cleveland,OH,44111,"The Cleveland Clinic
Health System",0,4.0,65.0,0.21,0.06,327% ,$302.57,20.0,0.19,0.16,119% ,"$10,475",0.4,0.22,178% ,105%,360%,179% ,0.31,0.17,0.09,0.05,44111,2018.0,0.22026500000000002,0.22026500000000002,0.22026500000000002,349.0,349.0,349.0,349.0,349.0,349.0,38.0,38.0,38.0,14.0,14.0,14.0,,,,,,,34.0,34.0,34.0,435.0,435.0,435.0,127385.0,81350.0,24474.0,454110112.0,408245440.0,0.10099901,54406800.0,11983914.0,480442269.0,-26332165.0,408245444.0,0.0,315170.0,12080671.0,199661343.0,199661343.0,71438053.0,271099396.0,461364079.0,56139220.0,788602695.0,594368236.0,209112383.0,816455057.0,1605057752.0,37121749.0,8630.0,17293679.0,13472492.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,43624,57565,1,1
2055,360078,Uh Portage Medical Center,6847 N Chestnut,Ravenna,OH,44266,University Hospitals,0,2.0,217.0,0.31,0.13,244% ,$218.29,15.0,0.15,0.08,179% ,"$11,980",0.46,0.21,151% ,188%,269%,218% ,0.4,0.17,0.06,0.04,44266,2018.0,0.181954,0.181954,0.181954,175.0,175.0,175.0,175.0,175.0,175.0,16.0,16.0,16.0,,,,,,,,,,,,,191.0,191.0,191.0,63875.0,24436.0,6915.0,140229776.0,126854832.0,0.095378771,21337758.0,3882490.5,136639443.0,3590338.0,126854835.0,0.0,69986.0,0.0,60900717.0,60900717.0,14478336.0,75379053.0,152752724.0,18232402.0,246290715.0,325422517.0,86807662.0,420776078.0,667066793.0,5481191.0,54528.0,15911095.0,5302552.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,50820,64901,1,1
2056,360079,Kettering Memorial Hospital,"3535 Southern
Boulevard",Kettering,OH,45429,"Kettering Health
Network",0,3.0,418.0,1.12,0.45,250% ,$234.27,43.0,0.99,0.43,227% ,"$19,186",2.11,0.88,137% ,250%,278%,239% ,1.87,0.71,0.24,0.17,45429,2018.0,0.152722,0.152722,0.152722,306.0,306.0,306.0,306.0,306.0,306.0,37.0,37.0,37.0,12.0,12.0,12.0,,,,12.0,12.0,12.0,10.0,10.0,10.0,377.0,377.0,377.0,111690.0,73018.0,22443.0,683191936.0,585734528.0,0.14265011,48917940.0,7470845.5,621538288.0,61653624.0,585734526.0,0.0,0.0,5405664.0,180426228.0,236156963.0,114663327.0,350820290.0,1097779927.0,85157239.0,1533757456.0,1047712628.0,269703296.0,1339413191.0,2873170647.0,24310378.0,1011297.0,25618858.0,9584493.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,65758,90287,1,1
2057,360081,St. Charles Hospital,2600 Navarre Avenue,Oregon,OH,43616,Mercy Health,0,2.0,159.0,0.2,0.07,295% ,$261.21,16.0,0.16,0.1,159% ,"$10,833",0.35,0.16,168% ,160%,326%,214% ,0.31,0.14,0.04,0.02,43616,2018.0,0.159752,0.159752,0.159752,115.0,115.0,115.0,115.0,115.0,115.0,10.0,10.0,10.0,,,,,,,,,,,,,125.0,125.0,125.0,41975.0,18260.0,6662.0,142246512.0,140190048.0,0.014457043000000001,23402056.0,3738525.25,139855128.0,2391384.0,140190056.0,0.0,0.0,0.0,44716725.0,100573190.0,14740779.0,115313969.0,278338311.0,20263556.0,413915836.0,333588053.0,60664066.0,394800668.0,808716504.0,10251721.0,8689.0,13159023.0,4524322.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,61054,76408,2,2
2058,360084,Aultman Hospital,2600 Sixth Street Sw,Canton,OH,44710,"Aultman Health
Foundation",0,3.0,34.0,0.04,0.02,170% ,$152.16,17.0,0.18,0.16,109% ,"$10,218",0.22,0.19,102% ,112%,180%,117% ,0.18,0.15,0.04,0.04,44710,2018.0,0.289979,0.289979,0.289979,333.0,333.0,333.0,333.0,333.0,333.0,20.0,20.0,20.0,26.0,26.0,26.0,25.0,25.0,25.0,18.0,18.0,18.0,,,,422.0,422.0,422.0,121545.0,71767.0,21083.0,514698048.0,507290656.0,0.014391723,32778328.0,9505027.0,492397189.0,22300860.0,507290669.0,0.0,0.0,-198035.0,126472678.0,151224613.0,122290867.0,273515480.0,441194710.0,21615674.0,601453721.0,511486802.0,96574801.0,525558227.0,1127011948.0,14278445.0,0.0,18499884.0,10619932.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,41365,49888,1,1
2059,360085,"The Ohio State University
Hospital",410 West 10th Avenue,Columbus,OH,43210,"The Ohio State
University Wexner",0,4.0,729.0,1.38,0.61,224% ,$231.78,83.0,3.1,1.25,248% ,"$23,545",4.47,1.86,138% ,263%,252%,240% ,4.05,1.56,0.42,0.3,43210,2018.0,0.20647134,0.205019,0.2079,871.6109589,858.0,885.0,871.6109589,858.0,885.0,97.495888,97.0,98.0,,,,,,,,,,,,,969.1068492999999,956.0,982.0,317733.11100000003,242103.7296,49702.51633,2046627533.0,2031333037.0,0.007473024,156092599.1,32244616.42,2006112482.0,40515083.52,2031003381.0,329674.9121,0.0,7832621.4520000005,673996146.8,784156272.4,169382095.6,953538368.0,2626345625.0,108703839.8,3775016307.0,2220096803.0,327326548.5,2564114379.0,6339130686.0,125235660.7,108478.3529,30965416.27,41111308.75,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,19167,30596,2,2
2060,360086,"Springfield Regional Medical
Center","100 Medical Center
Drive",Springfield,OH,45504,Mercy Health,0,2.0,89.0,0.17,0.06,269% ,$240.12,,,,,,,,,,294%,,,,,,45504,2018.0,0.18326800000000001,0.18326800000000001,0.18326800000000001,192.0,192.0,192.0,192.0,192.0,192.0,38.0,38.0,38.0,,,,,,,,,,,,,230.0,230.0,230.0,70080.0,41839.0,14070.0,232261952.0,219530064.0,0.054816935,27463500.0,5033180.5,227970308.0,4291649.0,219494434.0,35627.0,159634.0,625739.0,108831559.0,121004122.0,35250495.0,156254617.0,388188488.0,31960740.0,576539142.0,418440697.0,114465850.0,537657714.0,1114196856.0,4973582.0,19009.0,22508927.0,6342388.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,53306,74019,1,1
2061,360087,Lutheran Hospital,1730 West 25th Street,Cleveland,OH,44113,"The Cleveland Clinic
Health System",0,5.0,14.0,0.06,0.02,250% ,$211.65,,,,,,,,,,252%,,,,,,44113,2018.0,0.249187,0.249187,0.249187,109.0,109.0,109.0,109.0,109.0,109.0,10.0,10.0,10.0,,,,,,,,,,,,,119.0,119.0,119.0,39785.0,13122.0,4531.0,115642416.0,114878720.0,0.0066039440000000005,15513634.0,3865796.0,110408769.0,5233650.0,114878716.0,0.0,1807181.0,546216.0,26913693.0,63323302.0,5518062.0,68841364.0,94972804.0,13191233.0,177005401.0,124660152.0,90822207.0,217737876.0,394743277.0,10634058.0,46.0,4879622.0,4289351.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,54661,79234,1,1
2062,360089,"Mercy Health-Tiffin  Hospital
Llc",45 St Lawrence Drive,Tiffin,OH,44883,Mercy Health,0,5.0,42.0,0.12,0.03,428% ,$389.42,,,,,,,,,,508%,,,,,,44883,2018.0,0.244238,0.244238,0.244238,40.0,40.0,40.0,40.0,40.0,40.0,5.0,5.0,5.0,,,,,,,,,,,,,45.0,45.0,45.0,14600.0,4939.0,2348.0,79881376.0,60431520.0,0.24348424,9766585.0,2385371.25,78254480.0,1626895.0,60431515.0,6.0,0.0,3.0,8938831.0,8938831.0,1925677.0,10864508.0,38995761.0,1969991.0,51830160.0,144564058.0,15240028.0,161544792.0,213374952.0,5094975.0,13990.0,4685600.0,3239016.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,49672,65922,1,1
2063,360090,St. Lukes Hospital,5901 Monclova Road,Maumee,OH,43537,Independent (IPPS),0,3.0,209.0,0.24,0.16,154% ,$141.45,16.0,0.29,0.17,171% ,"$14,251",0.53,0.33,103% ,182%,170%,163% ,0.47,0.27,0.06,0.06,43537,2018.0,0.285006,0.285006,0.285006,133.0,133.0,133.0,133.0,133.0,133.0,25.0,25.0,25.0,8.0,8.0,8.0,,,,,,,,,,166.0,166.0,166.0,48545.0,28982.0,9785.0,177919200.0,205881472.0,-0.15716276,9174094.0,2614671.75,176155281.0,1763916.0,197195365.0,8686108.0,0.0,0.0,59743308.0,59743308.0,27174062.0,86917370.0,219908620.0,18631263.0,325457253.0,246613314.0,54274458.0,304225456.0,629682709.0,5712426.0,0.0,3461668.0,3511369.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,77379,97884,1,1
2064,360091,Medina Hospital,"1000 East Washington
Street",Medina,OH,44256,"The Cleveland Clinic
Health System",0,2.0,26.0,0.08,0.02,314% ,$280.77,,,,,,,,,,334%,,,,,,44256,2018.0,0.251671,0.251671,0.251671,118.0,118.0,118.0,118.0,118.0,118.0,12.0,12.0,12.0,,,,,,,,,,,,,130.0,130.0,130.0,43045.0,23499.0,6290.0,122801096.0,113995240.0,0.071708284,14705839.0,3701033.25,120300478.0,2500618.0,113995243.0,0.0,0.0,489461.0,38403067.0,38403067.0,7225072.0,45628139.0,104686152.0,13375980.0,163690271.0,162233090.0,65924646.0,231918545.0,395608816.0,11002763.0,11818.0,3714894.0,4305650.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,83158,103616,1,1
2065,360092,"Memorial Hospital Of Union
County",500 London Avenue,Marysville,OH,43040,Independent (IPPS),0,4.0,90.0,0.22,0.06,342% ,$332.47,,,,,,,,,,415%,,,,,,43040,2018.0,0.291952,0.291952,0.291952,53.0,53.0,53.0,53.0,53.0,53.0,7.0,7.0,7.0,,,,,,,,,,,,,60.0,60.0,60.0,19345.0,4243.0,1967.0,120127696.0,108286368.0,0.098572835,10382092.0,3031072.5,111023510.0,9104188.0,108113884.0,172480.0,308487.0,1743287.0,12592497.0,12592497.0,2464953.0,15057450.0,23950325.0,2705150.0,42585546.0,173278599.0,50598629.0,229335698.0,271921244.0,2742328.0,1174.0,7640938.0,3538358.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,80223,92469,1,1
2066,360095,"Blanchard Valley Reg. Health
Center",1900 South Main Street,Findlay,OH,45840,"Blanchard Valley
Health System",0,4.0,103.0,0.24,0.08,295% ,$266.02,,,,,,,,,,330%,,,,,,45840,2018.0,0.388183,0.388183,0.388183,107.0,107.0,107.0,107.0,107.0,107.0,,,,34.0,34.0,34.0,,,,,,,,,,141.0,141.0,141.0,39055.0,16058.0,6824.0,271695264.0,226139296.0,0.16767304,12370675.0,4802085.5,248602662.0,23092607.0,177204869.0,48934432.0,0.0,15561578.0,56186958.0,58788356.0,19604360.0,78392716.0,105322370.0,7295959.0,191011045.0,274532132.0,39015508.0,313547640.0,504558685.0,3553060.0,1066598.0,9884213.0,6071722.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,56470,78625,1,1
2067,360098,Lake Hospital System,7590 Auburn Road,Concord,OH,44077,Lake Health,0,2.0,46.0,0.06,0.02,251% ,$224.75,,,,,,,,,,272%,,,,,,44077,2018.0,0.22570300000000001,0.22570300000000001,0.22570300000000001,285.0,285.0,285.0,285.0,285.0,285.0,27.0,27.0,27.0,,,,,,,,,,,,,312.0,312.0,312.0,104025.0,50579.0,14972.0,383083904.0,372222048.0,0.028353726,38164372.0,8613813.0,348792327.0,34291588.0,372222055.0,0.0,198425.0,10097801.0,130266547.0,139116251.0,36526745.0,175642996.0,412790378.0,0.0,588433374.0,608464154.0,127487073.0,830716977.0,1419150351.0,9145122.0,74950.0,29094201.0,8992562.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,64777,85057,1,1
2068,360107,The Bellevue Hospital,1400 West Main Street,Bellevue,OH,44811,Independent (IPPS),0,4.0,101.0,0.15,0.06,225% ,$215.81,,,,,,,,,,238%,,,,,,44811,2018.0,0.305212,0.305212,0.305212,40.0,40.0,40.0,40.0,40.0,40.0,10.0,10.0,10.0,,,,,,,,,,,,,50.0,50.0,50.0,14600.0,3353.0,1427.0,51503084.0,51370764.0,0.0025691670000000002,2558541.0,780897.4375,49741171.0,1761914.0,50426262.0,944503.0,11325.0,507790.0,10587058.0,10597453.0,2147533.0,12744986.0,19364832.0,1994329.0,34104147.0,92211382.0,20036303.0,113294459.0,147398606.0,2289687.0,1407.0,270261.0,1140956.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,61047,68645,1,1
2069,360112,St Vincent Medical Center,2213 Cherry Street,Toledo,OH,43608,Mercy Health,0,3.0,229.0,0.44,0.17,255% ,$225.98,27.0,0.45,0.3,150% ,"$13,362",0.89,0.47,129% ,156%,280%,188% ,0.8,0.4,0.09,0.07,43608,2018.0,0.142425,0.142425,0.142425,157.0,157.0,157.0,157.0,157.0,157.0,84.0,84.0,84.0,72.0,72.0,72.0,,,,,,,,,,313.0,313.0,313.0,55216.0,35362.0,18555.0,539151552.0,510353408.0,0.05341382,78497328.0,11179982.0,504905950.0,34245607.0,510353421.0,2.0,0.0,-752130.0,138775693.0,138775693.0,253529808.0,392305501.0,1149255669.0,43530723.0,1585091893.0,1116525858.0,116090146.0,1274028239.0,2859120132.0,37949291.0,27744.0,40575783.0,13139941.0,,1.0,0.0,1.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,27393,41101,1,1
2070,360118,Medcentral Health System,335 Glessner Avenue,Mansfield,OH,44903,Ohiohealth,0,3.0,104.0,0.27,0.1,273% ,$240.57,11.0,0.09,0.06,159% ,"$11,585",0.37,0.16,160% ,160%,296%,230% ,0.33,0.13,0.04,0.03,44903,2018.0,0.323303699,0.319949,0.326714,198.0,198.0,198.0,198.0,198.0,198.0,30.0,30.0,30.0,,,,,,,,,,,,,228.0,228.0,228.0,72269.99785,45186.28907,10780.40516,308015648.3,288396470.3,0.063695394,31946930.64,10319173.01,298143569.7,9872076.638,288396477.7,0.0,0.0,847758.4421,78723827.26,82821061.0,18402403.9,101223464.9,229901920.1,18452976.59,364587723.8,387630014.6,86026097.21,520074537.9,884662261.7,24847742.93,18050.65107,7117238.852000001,14543834.97,,2.0,0.0,2.0,0.0,1.0,1-Jan-18,31-Dec-18,0.0,0.0,52493,65005,1,1
